date,customer_count,dow,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,dow_sat,dow_sun,dow_sin,dow_cos,month,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,holiday_元宵_day,holiday_元宵_dist,holiday_端午_day,holiday_端午_dist,holiday_母親節_day,holiday_母親節_dist,holiday_中秋_day,holiday_中秋_dist,holiday_中元_day,holiday_中元_dist,holiday_七夕_day,holiday_七夕_dist,holiday_父親節_day,holiday_父親節_dist,holiday_雙十_day,holiday_雙十_dist,holiday_冬至_day,holiday_冬至_dist,holiday_聖誕_day,holiday_聖誕_dist,holiday_清明_day,holiday_清明_dist,holiday_元旦_day,holiday_元旦_dist,holiday_除夕_day,holiday_除夕_dist,holiday_春節_day,holiday_春節_dist,holiday_周年慶,payday5_day,payday5_dist,segment,avg_temp,avg_humidity,rainfall,rain_flag
2014-01-01,3834,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0,-0.3333333333333333,1,17.3,64,0.0,0
2014-01-02,2157,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0625,0,0.0,0,0.0,0,0,-0.25,1,19.7,66,0.0,0
2014-01-03,2244,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.125,0,0.0,0,0.0,0,0,-0.16666666666666666,1,19.1,76,0.0,0
2014-01-04,3716,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1875,0,0.0,0,0.0,0,0,-0.08333333333333333,1,16.6,60,0.0,0
2014-01-05,4433,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.25,0,0.0,0,0.0,0,1,0.0,1,15.1,56,0.0,0
2014-01-06,2226,0,1,0,0,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3125,0,0.0,0,0.0,0,0,0.08333333333333333,1,17.5,56,0.0,0
2014-01-07,2401,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.375,0,0.0,0,0.0,0,0,0.16666666666666666,1,18.6,63,0.0,0
2014-01-08,1957,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.4375,0,0.0,0,0.0,0,0,0.25,1,16.0,76,3.0,1
2014-01-09,2131,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0,0.3333333333333333,1,12.0,80,2.5,1
2014-01-10,2625,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5625,0,0.0,0,0.0,0,0,0.4166666666666667,1,14.5,72,0.0,0
2014-01-11,3826,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.625,0,0.0,0,0.0,0,0,0.5,1,18.5,67,0.0,0
2014-01-12,4529,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.6875,0,0.0,0,0.0,0,0,0.5833333333333334,1,15.8,81,0.5,1
2014-01-13,2294,0,1,0,0,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0,0.0,0,0,0.6666666666666666,1,14.1,83,1.5,1
2014-01-14,2151,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.8125,0,-1.0,0,0.0,0,0,0.75,1,12.7,82,16.5,1
2014-01-15,2487,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.875,0,-0.9375,0,-1.0,0,0,0.8333333333333334,1,13.8,56,0.0,0
2014-01-16,2235,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9375,0,-0.875,0,-0.9375,0,0,0.9166666666666666,1,14.7,60,0.0,0
2014-01-17,2694,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,-0.8125,0,-0.875,0,0,1.0,1,16.0,58,0.0,0
2014-01-18,4332,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.75,0,-0.8125,0,0,0.0,1,13.4,56,0.0,0
2014-01-19,5085,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.6875,0,-0.75,0,0,0.0,1,16.0,49,0.0,0
2014-01-20,2560,0,1,0,0,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.625,0,-0.6875,0,0,0.0,1,15.1,67,0.0,0
2014-01-21,2650,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.5625,0,-0.625,0,0,0.0,1,12.1,51,0.0,0
2014-01-22,2593,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.5,0,-0.5625,0,0,0.0,1,11.6,51,0.0,0
2014-01-23,2621,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.4375,0,-0.5,0,0,0.0,1,14.8,50,0.0,0
2014-01-24,2683,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.375,0,-0.4375,0,0,-1.0,1,15.2,55,0.0,0
2014-01-25,4788,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.3125,0,-0.375,0,0,-0.9166666666666666,1,16.9,55,0.0,0
2014-01-26,5958,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.25,0,-0.3125,0,0,-0.8333333333333334,1,15.6,65,0.0,0
2014-01-27,3782,0,1,0,0,0,0,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.1875,0,-0.25,0,0,-0.75,1,16.7,60,0.0,0
2014-01-28,4162,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.125,0,-0.1875,0,0,-0.6666666666666666,1,18.9,58,0.0,0
2014-01-29,5684,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-0.0625,0,-0.125,0,0,-0.5833333333333334,1,18.6,67,0.0,0
2014-01-30,3654,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,-0.0625,0,0,-0.5,1,18.1,64,0.0,0
2014-01-31,2636,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0625,1,0.0,0,0,-0.4166666666666667,1,20.6,61,0.0,0
2014-02-01,2147,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.125,0,0.0625,0,0,-0.3333333333333333,1,19.5,61,0.0,0
2014-02-02,2305,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1875,0,0.125,0,0,-0.25,1,20.8,61,0.0,0
2014-02-03,2722,0,1,0,0,0,0,0,0,0.0,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.25,0,0.1875,0,0,-0.16666666666666666,1,20.8,68,0.0,0
2014-02-04,2996,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3125,0,0.25,0,0,-0.08333333333333333,1,15.2,76,4.0,1
2014-02-05,2157,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.375,0,0.3125,0,1,0.0,1,16.4,85,10.0,1
2014-02-06,2114,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.4375,0,0.375,0,0,0.08333333333333333,1,17.7,86,3.0,1
2014-02-07,2346,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,0,0.4375,0,0,0.16666666666666666,1,16.5,89,2.0,1
2014-02-08,3455,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5625,0,0.5,0,0,0.25,1,13.5,85,21.0,1
2014-02-09,3339,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.625,0,0.5625,0,0,0.3333333333333333,1,12.3,89,101.5,1
2014-02-10,2235,0,1,0,0,0,0,0,0,0.0,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.6875,0,0.625,0,0,0.4166666666666667,1,8.5,84,7.0,1
2014-02-11,2002,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.75,0,0.6875,0,0,0.5,1,7.9,85,4.5,1
2014-02-12,2515,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.8125,0,0.75,0,0,0.5833333333333334,1,11.2,90,10.5,1
2014-02-13,2570,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.875,0,0.8125,0,0,0.6666666666666666,1,12.7,88,7.5,1
2014-02-14,2469,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9375,0,0.875,0,0,0.75,1,11.0,87,10.5,1
2014-02-15,3795,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0.9375,0,0,0.8333333333333334,1,13.0,76,0.0,0
2014-02-16,4092,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0,0.9166666666666666,1,16.8,75,0.5,1
2014-02-17,2066,0,1,0,0,0,0,0,0,0.0,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.0,1,19.4,73,0.0,0
2014-02-18,1770,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,16.3,83,4.0,1
2014-02-19,1704,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,10.9,86,24.0,1
2014-02-20,2130,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,11.3,61,0.0,0
2014-02-21,1993,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-1.0,1,14.1,57,0.0,0
2014-02-22,3293,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.9166666666666666,1,17.3,65,0.0,0
2014-02-23,3744,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.8333333333333334,1,18.7,61,0.0,0
2014-02-24,1893,0,1,0,0,0,0,0,0,0.0,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.75,1,18.2,66,0.0,0
2014-02-25,1899,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.6666666666666666,1,18.1,74,0.0,0
2014-02-26,2467,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.5833333333333334,1,19.2,73,0.0,0
2014-02-27,2472,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.5,1,19.2,72,0.0,0
2014-02-28,3327,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.4166666666666667,1,20.4,70,0.0,0
2014-03-01,3460,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.3333333333333333,1,19.5,74,0.0,0
2014-03-02,3850,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.25,1,14.3,84,8.5,1
2014-03-03,2079,0,1,0,0,0,0,0,0,0.0,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.16666666666666666,1,14.8,80,5.5,1
2014-03-04,1840,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,-0.08333333333333333,1,14.8,88,12.5,1
2014-03-05,2264,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,14.0,76,5.0,1
2014-03-06,1721,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.08333333333333333,1,13.1,86,17.5,1
2014-03-07,2257,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.16666666666666666,1,14.5,85,13.0,1
2014-03-08,3611,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.25,1,14.0,90,18.5,1
2014-03-09,4925,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.3333333333333333,1,12.7,79,3.5,1
2014-03-10,2224,0,1,0,0,0,0,0,0,0.0,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.4166666666666667,1,14.6,66,0.0,0
2014-03-11,2327,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.5,1,17.8,70,0.0,0
2014-03-12,1815,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.5833333333333334,1,17.0,85,16.5,1
2014-03-13,1863,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.6666666666666666,1,15.1,83,9.0,1
2014-03-14,2291,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.75,1,14.1,55,0.0,0
2014-03-15,3220,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.8333333333333334,1,17.6,49,0.0,0
2014-03-16,3524,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.9166666666666666,1,18.0,67,0.0,0
